time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti
2021-10-02 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.47,0.0,0.0
2021-10-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.83,7.97,0.0,0.0
2021-10-02 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.20,1.84,7.47,0.0,0.0
2021-10-02 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.08,1.84,7.47,0.0,0.0
2021-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.08,1.84,7.97,0.0,0.0
2021-10-02 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.08,1.84,7.97,0.0,0.0
2021-10-02 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.08,1.84,7.97,0.0,0.0
2021-10-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.08,1.84,7.97,0.0,0.0
2021-10-02 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.98,1.84,7.97,0.0,0.0
2021-10-02 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.98,1.84,7.97,0.0,0.0
2021-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.98,1.84,7.97,0.0,0.0
2021-10-02 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.97,0.0,0.0
2021-10-02 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.97,0.0,0.0
2021-10-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.97,0.0,0.0
2021-10-02 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.47,0.0,0.0
2021-10-02 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.47,0.0,0.0
2021-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,1.84,7.47,0.0,0.0
2021-10-02 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.84,7.47,0.0,0.0
2021-10-02 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,7.47,0.0,0.0
2021-10-02 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,6.99,0.0,0.0
2021-10-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,6.99,0.0,0.0
2021-10-02 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.83,6.99,0.0,0.0
2021-10-02 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.82,6.99,0.0,0.0
2021-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.79,1.82,6.99,0.0,0.0
