time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti
2017-08-20 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.36,16.03,2.86,133.32,0.0,0.0
2017-08-20 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.35,15.42,2.81,125.46,0.0,0.0
2017-08-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.34,14.84,2.76,117.77,0.0,0.0
2017-08-20 12:10:00,0.0,0.0,1.0,0.0,0.0,0.0,1.34,14.84,2.74,114.73,0.016,0.0
2017-08-20 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1.33,14.26,2.72,111.73,0.0,0.0
2017-08-20 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.32,13.7,2.7,108.75,0.0,0.0
2017-08-20 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.16,2.68,105.8,0.0,0.0
2017-08-20 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12.63,2.65,101.42,0.0,0.0
2017-08-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.29,12.08,2.62,97.1,0.0,0.0
2017-08-20 13:10:00,0.0,0.0,0.0,1.0,0.0,0.0,1.29,12.08,2.59,92.85,0.074,0.488
2017-08-20 13:20:00,0.0,0.0,0.0,0.0,0.0,1.0,1.28,11.55,2.56,88.66,0.251,0.061
2017-08-20 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.27,11.04,2.53,84.54,0.0,0.0
2017-08-20 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.26,10.54,2.5,80.48,0.0,0.0
2017-08-20 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.25,10.06,2.48,77.81,0.0,0.0
2017-08-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.25,10.06,2.46,75.18,0.0,0.0
2017-08-20 14:10:00,1.0,0.0,0.0,0.0,0.0,0.0,1.24,9.59,2.44,72.57,0.161,0.0
2017-08-20 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1.24,9.59,2.42,69.99,0.0,0.0
2017-08-20 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.23,9.14,2.4,67.45,0.0,0.0
2017-08-20 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.23,9.14,2.38,64.93,0.0,0.0
